CustomerKey,GeographyKey,Full Name,MaritalStatus,Gender,YearlyIncome,Occupation,DateFirstPurchase,City,State,Country
26550,612,Alex Morris,S,Male,40000.00,Professional,2023-08-03,Burien,Washington,United States
26551,545,Noah Moore,S,Male,40000.00,Skilled Manual,2023-02-13,Milwaukie,Oregon,United States
26552,631,Judith Turner,M,Female,40000.00,Skilled Manual,2023-06-21,Olympia,Washington,United States
26553,634,Kayla Powell,S,Female,40000.00,Skilled Manual,2023-12-14,Redmond,Washington,United States
26554,301,Michael Garcia,S,Male,60000.00,Skilled Manual,2023-11-01,Burbank,California,United States
26555,345,Jeremy Perry,S,Male,70000.00,Skilled Manual,2023-08-15,Newport Beach,California,United States
26556,539,Jeremy Cooper,M,Male,60000.00,Skilled Manual,2023-05-18,Corvallis,Oregon,United States
26557,312,Katelyn Morgan,S,Female,60000.00,Skilled Manual,2023-05-11,Coronado,California,United States
26558,28,Holly Garcia,M,Female,10000.00,Clerical,2023-07-09,Cloverdale,South Australia,Australia
26559,3,Marshall Ye,S,Male,10000.00,Clerical,2023-05-15,Darlinghurst,New South Wales,Australia
26560,10,Lindsey Shen,M,Female,20000.00,Clerical,2022-06-10,Newcastle,New South Wales,Australia
26561,32,Hannah Lewis,M,Female,20000.00,Clerical,2022-06-12,Bendigo,Victoria,Australia
26562,2,Edward Wilson,M,Male,40000.00,Skilled Manual,2022-06-12,Coffs Harbour,New South Wales,Australia
26563,40,Keith She,M,Male,40000.00,Skilled Manual,2022-06-29,Warrnambool,Victoria,Australia
26564,32,Franklin Chen,S,Male,40000.00,Clerical,2024-01-28,Bendigo,Victoria,Australia
26565,2,Gabriel Mitchell,S,Male,40000.00,Clerical,2023-12-31,Coffs Harbour,New South Wales,Australia
26566,39,Crystal Chen,S,Female,40000.00,Clerical,2022-06-08,Sunbury,Victoria,Australia
26567,6,Michele Rai,S,Female,80000.00,Skilled Manual,2022-06-07,Lavender Bay,New South Wales,Australia
26568,38,Nancy Kovar,S,Female,80000.00,Skilled Manual,2022-06-15,South Melbourne,Victoria,Australia
26569,25,Michelle Sanchez,M,Female,80000.00,Skilled Manual,2022-06-15,Hervey Bay,Queensland,Australia
26570,18,Hunter Gonzales,M,Male,80000.00,Skilled Manual,2022-06-18,Sydney,New South Wales,Australia
26571,22,Lacey Pal,S,Female,80000.00,Skilled Manual,2022-06-14,East Brisbane,Queensland,Australia
26572,66,Jessica Russell,S,Female,40000.00,Skilled Manual,2022-10-31,Sooke,British Columbia,Canada
26573,641,Samantha Clark,M,Female,40000.00,Skilled Manual,2023-02-04,Spokane,Washington,United States
26574,300,Jordan Allen,M,Male,40000.00,Skilled Manual,2023-11-10,Beverly Hills,California,United States
26575,302,Toni Gonzalez,S,Female,40000.00,Skilled Manual,2022-05-10,Burlingame,California,United States
26576,335,Kaitlyn Robinson,M,Female,60000.00,Skilled Manual,2023-05-31,Lemon Grove,California,United States
26577,339,Cindy Edwards,M,Female,60000.00,Skilled Manual,2023-06-01,Mill Valley,California,United States
26578,339,Jeremy White,S,Male,60000.00,Skilled Manual,2023-10-28,Mill Valley,California,United States
26579,369,Hunter Hayes,S,Male,50000.00,Skilled Manual,2022-05-23,Santa Monica,California,United States
26580,548,Paige Ramirez,M,Female,50000.00,Skilled Manual,2024-01-03,Salem,Oregon,United States
26581,609,Mariah Patterson,M,Female,60000.00,Skilled Manual,2022-05-22,Bellingham,Washington,United States
26582,49,Fernando Moore,M,Male,60000.00,Skilled Manual,2022-11-21,Cliffside,British Columbia,Canada
26583,369,James Patterson,S,Male,60000.00,Professional,2023-07-15,Santa Monica,California,United States
26584,644,Benjamin Alexander,M,Male,60000.00,Professional,2023-01-29,Walla Walla,Washington,United States
26585,10,Alejandro Xu,S,Male,80000.00,Skilled Manual,2022-05-31,Newcastle,New South Wales,Australia
26586,611,Alexandra Baker,M,Female,60000.00,Professional,2023-07-16,Bremerton,Washington,United States
26587,13,Mario Johnsen,S,Male,70000.00,Skilled Manual,2022-06-06,Port Macquarie,New South Wales,Australia
26588,30,Dustin Pal,M,Male,70000.00,Skilled Manual,2022-07-09,Perth,South Australia,Australia
26589,13,Julie Tang,S,Female,70000.00,Professional,2022-07-28,Port Macquarie,New South Wales,Australia
26590,3,Jorge Guo,M,Male,100000.00,Management,2023-10-17,Darlinghurst,New South Wales,Australia
26591,34,Aimee Chen,S,Female,100000.00,Management,2022-07-18,Geelong,Victoria,Australia
26592,39,Brenda Lopez,S,Female,100000.00,Management,2023-05-26,Sunbury,Victoria,Australia
26593,329,Eduardo Campbell,S,Male,130000.00,Management,2023-12-18,Imperial Beach,California,United States
26594,348,Melissa Wood,M,Female,70000.00,Skilled Manual,2023-06-07,Oakland,California,United States
26595,623,Alyssa Bailey,M,Female,70000.00,Skilled Manual,2024-01-05,Kirkland,Washington,United States
26596,343,Antonio Hayes,M,Male,60000.00,Skilled Manual,2023-06-09,National City,California,United States
26597,648,Madison Lewis,S,Female,60000.00,Skilled Manual,2024-01-09,Yakima,Washington,United States
26598,642,Charles Adams,S,Male,60000.00,Skilled Manual,2023-02-04,Tacoma,Washington,United States
26599,385,Allison Reed,M,Female,60000.00,Skilled Manual,2023-02-11,Woodland Hills,California,United States
26600,355,Michelle Gray,S,Female,60000.00,Skilled Manual,2022-05-15,Redwood City,California,United States
26601,347,Kyle Gonzalez,S,Male,60000.00,Skilled Manual,2022-05-18,Novato,California,United States
26602,335,Noah Yang,S,Male,70000.00,Professional,2022-06-08,Lemon Grove,California,United States
26603,302,Sheila Ruiz,S,Female,70000.00,Professional,2022-06-08,Burlingame,California,United States
26604,359,Elizabeth West,S,Female,70000.00,Professional,2022-06-13,San Diego,California,United States
26605,338,Brandon Foster,S,Male,70000.00,Professional,2024-01-25,Los Angeles,California,United States
26606,633,Hannah Harris,S,Female,60000.00,Professional,2022-06-08,Puyallup,Washington,United States
26607,299,Natalie Powell,M,Female,60000.00,Professional,2022-06-22,Berkeley,California,United States
26608,300,Aaron Nelson,S,Male,60000.00,Professional,2022-06-24,Beverly Hills,California,United States
26609,536,Abigail Kelly,M,Female,70000.00,Skilled Manual,2022-06-17,Beaverton,Oregon,United States
26610,345,Mary Perez,M,Female,70000.00,Skilled Manual,2022-06-21,Newport Beach,California,United States
26611,311,Kayla Henderson,M,Female,70000.00,Skilled Manual,2022-06-06,Concord,California,United States
26612,299,Janet Romero,M,Female,40000.00,Skilled Manual,2023-10-20,Berkeley,California,United States
26613,302,Priscilla Lal,M,Female,40000.00,Skilled Manual,2024-01-19,Burlingame,California,United States
26614,637,Richard Robinson,S,Male,40000.00,Skilled Manual,2022-06-16,Seattle,Washington,United States
26615,60,David Powell,M,Male,60000.00,Skilled Manual,2022-11-07,Port Hammond,British Columbia,Canada
26616,536,Colin Goel,M,Male,40000.00,Professional,2022-06-17,Beaverton,Oregon,United States
26617,369,Isaiah Peterson,M,Male,60000.00,Skilled Manual,2022-06-10,Santa Monica,California,United States
26618,368,Amanda Morris,M,Female,60000.00,Skilled Manual,2022-06-03,Santa Cruz,California,United States
26619,631,Thomas Hill,M,Male,60000.00,Skilled Manual,2022-06-01,Olympia,Washington,United States
26620,63,Isabella Green,S,Female,50000.00,Skilled Manual,2021-01-27,Shawnee,British Columbia,Canada
26621,536,Sarah Wood,S,Female,50000.00,Skilled Manual,2023-10-01,Beaverton,Oregon,United States
26622,614,Jan Howard,S,Female,50000.00,Skilled Manual,2022-06-12,Edmonds,Washington,United States
26623,618,Alexandra Ross,S,Female,50000.00,Skilled Manual,2022-06-20,Issaquah,Washington,United States
26624,637,Elizabeth Russell,S,Female,50000.00,Skilled Manual,2022-06-26,Seattle,Washington,United States
26625,553,Lauren Barnes,S,Female,60000.00,Professional,2022-06-21,Woodburn,Oregon,United States
26626,302,Dalton Taylor,S,Male,60000.00,Professional,2022-06-05,Burlingame,California,United States
26627,312,Jose Alexander,M,Male,60000.00,Professional,2022-06-24,Coronado,California,United States
26628,641,Lucas Lee,S,Male,40000.00,Skilled Manual,2023-05-12,Spokane,Washington,United States
26629,53,Miranda Price,M,Female,60000.00,Skilled Manual,2021-02-16,Metchosin,British Columbia,Canada
26630,64,Vanessa Powell,M,Female,60000.00,Skilled Manual,2021-04-21,Shawnee,British Columbia,Canada
26631,345,Isaiah Stewart,M,Male,60000.00,Skilled Manual,2022-06-09,Newport Beach,California,United States
26632,609,Isabella Moore,M,Female,60000.00,Skilled Manual,2022-06-15,Bellingham,Washington,United States
26633,338,Gabrielle Ward,M,Female,60000.00,Skilled Manual,2022-06-01,Los Angeles,California,United States
26634,347,Devin Walker,M,Male,60000.00,Skilled Manual,2022-05-31,Novato,California,United States
26635,326,Jasmine Harris,M,Female,60000.00,Skilled Manual,2022-06-09,Grossmont,California,United States
26636,539,Miguel Walker,M,Male,60000.00,Professional,2023-07-26,Corvallis,Oregon,United States
26637,316,Thomas Robinson,M,Male,60000.00,Professional,2024-01-02,El Cajon,California,United States
26638,642,Olivia Flores,S,Female,70000.00,Professional,2022-06-10,Tacoma,Washington,United States
26639,311,Riley Diaz,M,Female,70000.00,Professional,2023-08-04,Concord,California,United States
26640,49,Eduardo Lopez,S,Male,70000.00,Professional,2021-04-28,Cliffside,British Columbia,Canada
26641,298,Arturo Xie,S,Male,80000.00,Professional,2022-06-05,Bellflower,California,United States
26642,552,Gabrielle Evans,M,Female,80000.00,Skilled Manual,2022-06-06,W. Linn,Oregon,United States
26643,66,Benjamin Miller,M,Male,60000.00,Professional,2021-05-27,Sooke,British Columbia,Canada
26644,632,Jenna Hernandez,S,Female,60000.00,Professional,2022-06-17,Port Orchard,Washington,United States
26645,311,Morgan Richardson,S,Female,60000.00,Professional,2022-06-03,Concord,California,United States
26646,348,Jordyn Perry,S,Female,60000.00,Professional,2022-06-17,Oakland,California,United States
26647,368,Jasmine Simmons,S,Female,60000.00,Professional,2022-06-26,Santa Cruz,California,United States
26648,300,Riley Rogers,S,Female,70000.00,Professional,2023-11-05,Beverly Hills,California,United States
26649,311,Emily Perry,S,Female,80000.00,Professional,2022-05-30,Concord,California,United States
26650,336,Kevin Collins,S,Male,80000.00,Professional,2022-06-16,Lincoln Acres,California,United States
26651,39,Gregory Nara,S,Male,80000.00,Management,2022-07-22,Sunbury,Victoria,Australia
26652,36,Bruce Moreno,M,Male,80000.00,Management,2022-07-07,Melton,Victoria,Australia
26653,2,Kaylee Allen,M,Female,80000.00,Management,2022-07-12,Coffs Harbour,New South Wales,Australia
26654,32,Kathleen Jimenez,M,Female,90000.00,Management,2022-07-28,Bendigo,Victoria,Australia
26655,27,Kelvin Sharma,M,Male,90000.00,Management,2022-07-22,Townsville,Queensland,Australia
26656,23,Amanda Hall,M,Female,90000.00,Professional,2022-07-21,Gold Coast,Queensland,Australia
26657,39,Lucas Hughes,S,Male,90000.00,Professional,2022-07-09,Sunbury,Victoria,Australia
26658,32,Darryl Liang,M,Male,100000.00,Management,2022-07-14,Bendigo,Victoria,Australia
26659,24,Katrina Yuan,M,Female,80000.00,Management,2024-01-11,Hawthorne,Queensland,Australia
26660,22,Kern Sutton,M,Male,60000.00,Professional,2022-07-25,East Brisbane,Queensland,Australia
26661,14,Dawn Zhu,S,Female,60000.00,Professional,2022-07-24,Rhodes,New South Wales,Australia
26662,40,Lori Alvarez,S,Female,60000.00,Professional,2022-08-02,Warrnambool,Victoria,Australia
26663,30,Joanna Serrano,S,Female,60000.00,Professional,2022-08-19,Perth,South Australia,Australia
26664,8,Amy Zhu,M,Female,70000.00,Professional,2023-03-27,Matraville,New South Wales,Australia
26665,3,Jésus Vazquez,S,Male,70000.00,Professional,2023-05-25,Darlinghurst,New South Wales,Australia
26666,31,Ashlee Beck,S,Female,110000.00,Management,2022-08-24,Hobart,Tasmania,Australia
26667,36,Jillian Patel,S,Female,120000.00,Management,2022-08-02,Melton,Victoria,Australia
26668,6,Toni Madan,M,Female,70000.00,Professional,2023-04-04,Lavender Bay,New South Wales,Australia
26669,24,Curtis Zeng,M,Male,70000.00,Professional,2023-05-15,Hawthorne,Queensland,Australia
26670,34,Jerry Johnsen,M,Male,70000.00,Professional,2023-06-05,Geelong,Victoria,Australia
26671,26,Arthur Patel,M,Male,80000.00,Management,2023-10-05,Rockhampton,Queensland,Australia
26672,12,Kelli Sharma,M,Female,80000.00,Professional,2023-10-26,North Sydney,New South Wales,Australia
26673,40,Austin Alexander,M,Male,90000.00,Professional,2022-08-17,Warrnambool,Victoria,Australia
26674,307,Ashley Jackson,M,Female,60000.00,Skilled Manual,2023-07-18,Chula Vista,California,United States
26675,358,Natalie King,M,Female,60000.00,Professional,2023-07-19,San Carlos,California,United States
26676,335,Emily Jenkins,M,Female,60000.00,Professional,2022-06-11,Lemon Grove,California,United States
26677,338,William Johnson,M,Male,80000.00,Skilled Manual,2023-09-19,Los Angeles,California,United States
26678,54,Miranda Hughes,S,Female,80000.00,Skilled Manual,2023-08-02,N. Vancouver,British Columbia,Canada
26679,635,Noah Perry,M,Male,80000.00,Skilled Manual,2023-07-15,Renton,Washington,United States
26680,627,Melissa Powell,S,Female,80000.00,Skilled Manual,2023-04-30,Marysville,Washington,United States
26681,337,Zachary Jackson,S,Male,60000.00,Professional,2022-06-20,Long Beach,California,United States
26682,54,Richard Diaz,M,Male,90000.00,Professional,2023-08-16,N. Vancouver,British Columbia,Canada
26683,68,Mariah Simmons,S,Female,90000.00,Professional,2021-05-04,Vancouver,British Columbia,Canada
26684,299,Dustin Andersen,M,Male,110000.00,Management,2022-06-12,Berkeley,California,United States
26685,345,Noah Baker,S,Male,130000.00,Management,2023-10-12,Newport Beach,California,United States
26686,50,Christian Washington,M,Male,80000.00,Management,2023-10-20,Haney,British Columbia,Canada
26687,609,Marshall Xu,M,Male,80000.00,Professional,2023-07-02,Bellingham,Washington,United States
26688,611,Brittney Xu,M,Female,80000.00,Professional,2023-03-30,Bremerton,Washington,United States
26689,299,Arthur Gill,S,Male,110000.00,Management,2023-08-05,Berkeley,California,United States
26690,301,Alexia Bennett,M,Female,110000.00,Management,2023-05-26,Burbank,California,United States
26691,301,Tina Suri,S,Female,110000.00,Management,2023-02-19,Burbank,California,United States
26692,60,Isabella Brown,M,Female,70000.00,Professional,2021-06-07,Port Hammond,British Columbia,Canada
26693,68,Charles Perez,M,Male,70000.00,Professional,2023-03-03,Vancouver,British Columbia,Canada
26694,609,Aaron Hughes,S,Male,80000.00,Professional,2022-07-16,Bellingham,Washington,United States
26695,336,Jocelyn Diaz,M,Female,80000.00,Professional,2022-07-04,Lincoln Acres,California,United States
26696,609,Robyn Suarez,S,Female,80000.00,Skilled Manual,2023-04-28,Bellingham,Washington,United States
26697,300,Manuel Arun,M,Male,100000.00,Professional,2023-05-02,Beverly Hills,California,United States
26698,329,Brooke Rivera,M,Female,120000.00,Professional,2022-07-26,Imperial Beach,California,United States
26699,49,Joan Coleman,S,Female,80000.00,Professional,2023-04-30,Cliffside,British Columbia,Canada
26700,50,Sydney Ramirez,S,Female,80000.00,Professional,2023-04-26,Haney,British Columbia,Canada
26701,63,Katherine Hill,M,Female,80000.00,Professional,2023-04-02,Shawnee,British Columbia,Canada
26702,609,Cynthia Arun,M,Female,90000.00,Professional,2023-06-23,Bellingham,Washington,United States
26703,546,Wyatt Miller,M,Male,100000.00,Professional,2022-07-15,Oregon City,Oregon,United States
26704,300,Frank Alvarez,S,Male,110000.00,Management,2023-11-12,Beverly Hills,California,United States
26705,361,Eric Jenkins,S,Male,150000.00,Professional,2022-07-13,San Gabriel,California,United States
26706,68,Bailey Mitchell,M,Female,70000.00,Professional,2023-03-13,Vancouver,British Columbia,Canada
26707,300,Sydney Brooks,M,Female,110000.00,Management,2023-07-19,Beverly Hills,California,United States
26708,307,Katherine Washington,S,Female,110000.00,Professional,2022-06-30,Chula Vista,California,United States
26709,331,Mary King,S,Female,80000.00,Skilled Manual,2023-10-10,La Jolla,California,United States
26710,361,Jan Green,M,Female,60000.00,Professional,2022-07-16,San Gabriel,California,United States
26711,301,Mya Bryant,S,Female,60000.00,Professional,2022-07-11,Burbank,California,United States
26712,359,Ashley Wilson,S,Female,70000.00,Skilled Manual,2023-07-31,San Diego,California,United States
26713,312,Stephanie Edwards,M,Female,70000.00,Skilled Manual,2023-06-05,Coronado,California,United States
26714,607,Angela Long,S,Female,70000.00,Skilled Manual,2023-05-18,Ballard,Washington,United States
26715,348,Gabriella Bell,M,Female,70000.00,Skilled Manual,2023-10-09,Oakland,California,United States
26716,59,Megan Smith,M,Female,30000.00,Professional,2023-11-28,Oak Bay,British Columbia,Canada
26717,536,David Simpson,M,Male,40000.00,Professional,2022-07-07,Beaverton,Oregon,United States
26718,337,Richard Flores,M,Male,100000.00,Management,2022-07-08,Long Beach,California,United States
26719,536,Tamara Li,S,Female,80000.00,Professional,2023-07-17,Beaverton,Oregon,United States
26720,637,Seth Watson,M,Male,100000.00,Professional,2023-08-08,Seattle,Washington,United States
26721,299,Paula Jimenez,S,Female,100000.00,Professional,2023-08-14,Berkeley,California,United States
26722,315,Alexandra McDonald,M,Female,110000.00,Professional,2023-03-02,Downey,California,United States
26723,372,Devin Kelly,S,Male,170000.00,Management,2022-07-25,Spring Valley,California,United States
26724,548,Sydney Edwards,S,Female,60000.00,Skilled Manual,2022-07-19,Salem,Oregon,United States
26725,633,Alexis Smith,M,Female,60000.00,Skilled Manual,2022-07-18,Puyallup,Washington,United States
26726,614,Danielle Rivera,S,Female,60000.00,Skilled Manual,2022-07-20,Edmonds,Washington,United States
26727,545,Jose Clark,M,Male,70000.00,Professional,2022-07-13,Milwaukie,Oregon,United States
26728,368,Elijah Roberts,S,Male,70000.00,Management,2022-07-17,Santa Cruz,California,United States
26729,612,Brian Gray,S,Male,70000.00,Management,2022-07-03,Burien,Washington,United States
26730,50,Rachel Sanchez,S,Female,40000.00,Professional,2023-10-07,Haney,British Columbia,Canada
26731,343,Ethan Clark,M,Male,40000.00,Professional,2022-07-30,National City,California,United States
26732,358,Martin Rienstra,S,Male,40000.00,Professional,2023-09-20,San Carlos,California,United States
26733,609,Benjamin Smith,M,Male,40000.00,Professional,2023-10-22,Bellingham,Washington,United States
26734,618,Morgan Powell,M,Female,40000.00,Professional,2022-07-12,Issaquah,Washington,United States
26735,623,Grace White,S,Female,40000.00,Professional,2022-07-14,Kirkland,Washington,United States
26736,298,Lacey Xu,S,Female,30000.00,Professional,2023-02-15,Bellflower,California,United States
26737,648,Katherine Young,S,Female,40000.00,Professional,2023-05-31,Yakima,Washington,United States
26738,352,Katherine Simmons,S,Female,40000.00,Professional,2023-11-30,Palo Alto,California,United States
26739,10,Corey Shen,M,Male,60000.00,Professional,2023-03-04,Newcastle,New South Wales,Australia
26740,23,Donald Lopez,M,Male,60000.00,Professional,2022-08-24,Gold Coast,Queensland,Australia
26741,5,Nichole Pal,M,Female,90000.00,Professional,2023-08-12,Lane Cove,New South Wales,Australia
26742,34,James Collins,M,Male,70000.00,Skilled Manual,2023-10-02,Geelong,Victoria,Australia
26743,17,Derek Chande,S,Male,70000.00,Skilled Manual,2022-08-13,St. Leonards,New South Wales,Australia
26744,21,Mitchell Yuan,M,Male,60000.00,Professional,2022-07-31,Caloundra,Queensland,Australia
26745,30,Valerie Huang,M,Female,60000.00,Professional,2022-08-22,Perth,South Australia,Australia
26746,20,Amber Adams,S,Female,60000.00,Skilled Manual,2022-08-07,Brisbane,Queensland,Australia
26747,12,Candice Cai,S,Female,60000.00,Skilled Manual,2022-08-14,North Sydney,New South Wales,Australia
26748,28,Stacey She,S,Female,100000.00,Management,2022-08-11,Cloverdale,South Australia,Australia
26749,25,Rafael Sun,M,Male,100000.00,Professional,2022-08-03,Hervey Bay,Queensland,Australia
26750,6,Randall Alvarez,S,Male,60000.00,Skilled Manual,2022-09-22,Lavender Bay,New South Wales,Australia
26751,19,Mallory Serrano,S,Female,60000.00,Skilled Manual,2022-09-16,Wollongong,New South Wales,Australia
26752,30,Henry Perez,M,Male,60000.00,Skilled Manual,2022-08-28,Perth,South Australia,Australia
26753,2,Summer Patel,S,Female,60000.00,Skilled Manual,2022-08-28,Coffs Harbour,New South Wales,Australia
26754,36,Candice Zimmerman,S,Female,60000.00,Skilled Manual,2022-09-18,Melton,Victoria,Australia
26755,13,Brendan Jai,M,Male,80000.00,Professional,2023-12-14,Port Macquarie,New South Wales,Australia
26756,27,Brooke Gray,S,Female,80000.00,Professional,2023-09-22,Townsville,Queensland,Australia
26757,33,Evan Rivera,S,Male,90000.00,Professional,2022-09-18,Cranbourne,Victoria,Australia
26758,8,Damien Zhang,S,Male,100000.00,Professional,2022-09-24,Matraville,New South Wales,Australia
26759,21,Hailey Allen,M,Female,70000.00,Professional,2023-07-16,Caloundra,Queensland,Australia
26760,40,Katherine Butler,S,Female,70000.00,Professional,2022-09-10,Warrnambool,Victoria,Australia
26761,23,Tabitha Prasad,M,Female,60000.00,Skilled Manual,2022-09-14,Gold Coast,Queensland,Australia
26762,38,Rachael Perez,M,Female,70000.00,Skilled Manual,2023-04-30,South Melbourne,Victoria,Australia
26763,4,Grant Shen,M,Male,60000.00,Skilled Manual,2022-09-08,Goulburn,New South Wales,Australia
26764,4,Alvin Li,M,Male,60000.00,Skilled Manual,2022-08-30,Goulburn,New South Wales,Australia
26765,8,Dominique Chandra,S,Female,70000.00,Skilled Manual,2023-03-13,Matraville,New South Wales,Australia
26766,13,Jodi Andersen,M,Female,70000.00,Skilled Manual,2023-11-13,Port Macquarie,New South Wales,Australia
26767,14,Alisha Goel,S,Female,70000.00,Skilled Manual,2022-09-08,Rhodes,New South Wales,Australia
26768,11,Cristina Shen,M,Female,70000.00,Skilled Manual,2022-09-07,North Ryde,New South Wales,Australia
26769,17,Holly Sai,M,Female,40000.00,Management,2023-09-02,St. Leonards,New South Wales,Australia
26770,22,Katie Ashe,M,Female,70000.00,Skilled Manual,2023-10-03,East Brisbane,Queensland,Australia
26771,34,Eric Shan,M,Male,70000.00,Skilled Manual,2023-03-15,Geelong,Victoria,Australia
26772,9,Jamie Hu,M,Female,70000.00,Skilled Manual,2024-01-01,Milsons Point,New South Wales,Australia
26773,38,Meghan Martin,M,Female,70000.00,Skilled Manual,2023-03-17,South Melbourne,Victoria,Australia
26774,34,Arianna Ross,M,Female,70000.00,Skilled Manual,2022-09-15,Geelong,Victoria,Australia
26775,383,Riley Bryant,M,Female,30000.00,Skilled Manual,2023-12-23,West Covina,California,United States
26776,299,Jenny Guo,S,Female,30000.00,Skilled Manual,2023-05-22,Berkeley,California,United States
26777,369,Andrew Clark,S,Male,40000.00,Skilled Manual,2023-06-25,Santa Monica,California,United States
26778,641,Sierra Perez,S,Female,40000.00,Skilled Manual,2023-10-08,Spokane,Washington,United States
26779,347,Alexandra Henderson,M,Female,30000.00,Skilled Manual,2023-08-26,Novato,California,United States
26780,326,Julia Butler,S,Female,30000.00,Skilled Manual,2023-10-02,Grossmont,California,United States
26781,634,Jan Cox,M,Female,30000.00,Skilled Manual,2024-01-14,Redmond,Washington,United States
26782,69,Seth Lewis,S,Male,30000.00,Skilled Manual,2021-07-01,Victoria,British Columbia,Canada
26783,644,Juan Torres,M,Male,40000.00,Skilled Manual,2024-01-03,Walla Walla,Washington,United States
26784,19,Walter Torres,S,Male,10000.00,Skilled Manual,2023-03-18,Wollongong,New South Wales,Australia
26785,32,Raul Raje,M,Male,40000.00,Management,2023-05-17,Bendigo,Victoria,Australia
26786,314,Seth Smith,S,Male,30000.00,Clerical,2022-07-08,Daly City,California,United States
26787,609,Austin Moore,S,Male,30000.00,Clerical,2024-01-19,Bellingham,Washington,United States
26788,307,Destiny Howard,S,Female,40000.00,Skilled Manual,2023-02-04,Chula Vista,California,United States
26789,55,Chase Morris,S,Male,40000.00,Skilled Manual,2021-08-06,Newton,British Columbia,Canada
26790,368,Chloe Cook,S,Female,30000.00,Clerical,2023-10-21,Santa Cruz,California,United States
26791,573,Kelvin Nath,S,Male,30000.00,Clerical,2023-08-20,Baytown,Texas,United States
26792,299,Casey Torres,S,Male,30000.00,Clerical,2023-03-31,Berkeley,California,United States
26793,374,Jesse Nelson,S,Male,40000.00,Skilled Manual,2023-11-18,Torrance,California,United States
26794,536,Michele Dominguez,M,Female,40000.00,Skilled Manual,2023-07-14,Beaverton,Oregon,United States
26795,19,Elijah Shan,M,Male,40000.00,Management,2022-10-26,Wollongong,New South Wales,Australia
26796,12,Warren Raji,S,Male,40000.00,Management,2022-10-08,North Sydney,New South Wales,Australia
26797,22,Marshall Hu,S,Male,40000.00,Management,2022-10-14,East Brisbane,Queensland,Australia
26798,637,Jeremiah Garcia,M,Male,40000.00,Skilled Manual,2023-08-05,Seattle,Washington,United States
26799,312,Ryan Russell,M,Male,40000.00,Skilled Manual,2023-11-14,Coronado,California,United States
26800,315,Lauren Lewis,S,Female,40000.00,Skilled Manual,2023-07-25,Downey,California,United States
26801,385,Wyatt Washington,M,Male,60000.00,Skilled Manual,2022-07-10,Woodland Hills,California,United States
26802,63,Lucas Sanders,S,Male,40000.00,Skilled Manual,2023-07-01,Shawnee,British Columbia,Canada
26803,338,Xavier Bennett,M,Male,50000.00,Skilled Manual,2023-07-27,Los Angeles,California,United States
26804,372,Trinity Sanders,S,Female,50000.00,Skilled Manual,2023-06-24,Spring Valley,California,United States
26805,335,Alexandria Reed,S,Female,60000.00,Skilled Manual,2022-07-08,Lemon Grove,California,United States
26806,68,Caleb Mitchell,M,Male,50000.00,Skilled Manual,2023-08-15,Vancouver,British Columbia,Canada
26807,335,Angel Hall,S,Male,50000.00,Skilled Manual,2023-02-05,Lemon Grove,California,United States
26808,614,Kimberly Howard,S,Female,50000.00,Skilled Manual,2023-12-04,Edmonds,Washington,United States
26809,355,Julia Morgan,S,Female,50000.00,Skilled Manual,2023-05-09,Redwood City,California,United States
26810,54,Melanie Stewart,S,Female,50000.00,Skilled Manual,2024-01-15,N. Vancouver,British Columbia,Canada
26811,301,Rachael Sanchez,S,Female,50000.00,Skilled Manual,2022-07-11,Burbank,California,United States
26812,352,James Hernandez,M,Male,50000.00,Skilled Manual,2023-07-07,Palo Alto,California,United States
26813,307,Xavier Diaz,S,Male,50000.00,Skilled Manual,2023-11-04,Chula Vista,California,United States
26814,644,Alex Hernandez,M,Male,60000.00,Professional,2022-07-13,Walla Walla,Washington,United States
26815,543,Erin Cox,M,Female,60000.00,Professional,2022-08-01,Lebanon,Oregon,United States
26816,206,Ronnie Wu,M,Male,40000.00,Clerical,2023-11-15,Roissy en Brie,Seine et Marne,France
26817,236,Melvin Ashe,S,Male,40000.00,Clerical,2023-06-03,Cheltenham,England,United Kingdom
26818,131,Eduardo Coleman,S,Male,10000.00,Manual,2023-10-07,Frankfurt,Hessen,Germany
26819,175,Devin Mitchell,M,Male,10000.00,Manual,2023-12-15,Saarlouis,Saarland,Germany
26820,257,Carol Nath,M,Female,10000.00,Manual,2024-01-03,London,England,United Kingdom
26821,155,Tamara Guo,M,Female,10000.00,Manual,2023-06-05,Bottrop,Nordrhein-Westfalen,Germany
26822,158,Cindy Gonzalez,S,Female,20000.00,Manual,2023-11-24,Leipzig,Nordrhein-Westfalen,Germany
26823,115,Kaitlin Raman,S,Female,30000.00,Clerical,2023-12-13,Eilenburg,Brandenburg,Germany
26824,249,Theresa Blanco,S,Female,10000.00,Manual,2023-05-19,London,England,United Kingdom
26825,132,Jamie Jimenez,M,Male,10000.00,Manual,2023-01-27,Hamburg,Hessen,Germany
26826,138,Kendra Romero,S,Female,10000.00,Manual,2022-12-30,Berlin,Hamburg,Germany
26827,198,Renee Rubio,S,Female,40000.00,Clerical,2023-10-29,Paris,Seine (Paris),France
26828,209,Stephanie Rivera,M,Female,40000.00,Clerical,2023-11-04,Versailles,Yveline,France
26829,155,Morgan Evans,M,Female,40000.00,Clerical,2023-12-24,Bottrop,Nordrhein-Westfalen,Germany
